Sequence,Entry ID,Title ID,Title,Artist,Score,Platform,Tone,Stability,Intonation,Long Tone,Technique,Guide Melody,Shakuri,Tremolo,Vibrato,Note
1,9367f509-de9d-4e1c-b2fb-4e51cd69964a,a6a02ec9-0fef-4dde-902e-840c79617eff,A.I.C.O.,TRUE,96.700,NS-JSA,38.953,29.051,15.000,8.696,5.000,Normal,6,1,7,
2,961d9eee-c74a-4718-8e07-64392cfcc196,09a84ddc-8451-4e54-a8b0-8b51b8c6f5b0,恋して・ポプテピピック,ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),91.320,NS-JSA,37.450,27.644,13.908,8.290,4.028,Normal,3,0,2,
3,5b498d7c-ff93-4c62-9bc9-54d108467e5e,90b41824-c69c-4923-b141-23fa409483a2,売れたいモンキーズ,おりこうモンキーズ(牧野由依・渡部優衣),91.750,NS-JSA,37.191,28.244,13.996,7.708,4.611,Normal,0,0,3,
4,eb981d83-4ee8-42fe-9532-9d66c8e49ffb,cb1ce791-fb2a-4478-8802-ae6e9e51b7d3,オリコうんナンバーワン,おりこうモンキーズ(牧野由依・渡部優衣),87.282,NS-JSA,35.740,26.404,15.000,7.900,2.238,Normal,0,1,0,
5,c67e1ce0-acd9-4064-ba0e-f3a9ac010fc9,a02c9dbb-044e-4228-97a3-b6fd71d575a6,POPPY PAPPY DAY (Route66 Mix),ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),92.237,NS-JSA,37.654,28.204,14.514,7.602,4.263,Normal,1,1,2,
6,f3cf3658-4b6e-48d1-9176-fc65fda07ae5,85c6fe7e-621e-4112-87ec-9e6b52090649,LET'S POP TOGETHER,ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),88.991,NS-JSA,35.670,25.717,13.518,9.599,4.487,Normal,4,2,8,
7,96ad7da3-2185-4722-8be8-3718f1990c3a,cb4b86a6-1ba9-4f05-80c0-884ec7a1253f,POPPY PAPPY DAY(TV size),ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),93.074,NS-JSA,37.661,28.878,14.540,7.544,4.451,Normal,1,0,2,
8,0bc44d5e-2640-4a2f-9f4b-4e8032cad2fc,a2ba7c74-9545-4e96-97c4-2f818f932fbe,おねんねこんちゃん,ポプ子(CV:五十嵐裕美)、ピピ美(CV:松嵜麗),92.594,NS-JSA,37.938,29.003,14.642,8.911,2.100,Normal,0,1,0,
9,3f83701b-4921-4b88-a7a6-178751045ddc,ccca3ac9-7ef9-4148-8353-04f31f31d7b5,SHINY DAYS,亜咲花,89.134,NS-JSA,36.111,26.387,13.549,8.683,4.404,Normal,1,4,3,
10,3efab872-9fb1-4686-943c-fa3813f1f1f0,a47fdb60-81cb-452e-a91c-df11407835db,ここから、ここから,玉木マリ(CV:水瀬いのり)、小淵沢報瀬(CV:花澤香菜)、三宅日向(CV:井口裕香)、白石結月(CV:早見沙織),93.880,NS-JSA,38.556,27.971,14.724,8.226,4.403,Normal,1,4,7,
11,fb576a19-c666-4540-aecb-fc92ea8a2c0d,7caa31da-18b6-483e-8525-4c80af1c293d,The Girls Are Alright!,saya,91.005,NS-JSA,36.892,26.864,13.120,9.852,4.277,Normal,0,1,7,
12,80ac2374-34aa-4b78-8f6b-657a1448bd77,44ecdec5-895f-435b-99f0-384c6061fb5f,ハルカトオク,saya,92.503,NS-JSA,37.568,27.836,14.150,8.257,4.692,Normal,2,1,5,
13,97dd845c-e219-465b-826c-52a37e037f20,1dbb1a71-953f-4e3e-982e-8c29e4ea0a10,宇宙を見上げて,saya,92.869,NS-JSA,37.156,28.712,14.246,8.409,4.346,Normal,5,0,6,
14,3cabc966-aefb-4428-b79b-9b4e95834b46,8356f6e3-848a-42de-84c9-4968e7557b93,にめんせい☆ウラオモテライフ!,土間うまる(CV:田中あいみ),89.631,NS-JSA,35.964,26.622,13.756,9.398,3.891,Normal,0,6,4,
15,d7c39000-68f0-45ca-ae60-1ebe18fed0ef,a2ee58b9-722b-45c7-90ea-e07ef50b9a88,うまるん体操,妹S,89.254,NS-JSA,35.747,26.365,14.023,8.819,4.300,Normal,2,9,3,
16,59601070-f1a6-4bb6-8e8a-0fcb33c5d2b6,013792b2-8a06-4155-ab24-e70dde655979,Jewelry,早見沙織,93.928,NS-JSA,38.150,28.204,14.107,8.856,4.611,Normal,1,3,8,
17,4c0b2d3a-69af-4302-96a3-37f53d998116,f9120abe-14e6-436c-b999-2ec8577a8636,CLEAR,坂本真綾,91.258,NS-JSA,37.222,27.575,13.339,8.654,4.468,Normal,1,2,1,
18,880a7367-b481-4e37-9063-95f9f42dc2ca,e06b97de-c2b0-4b6c-9566-7079aba28306,ふゆびより,佐々木恵梨,96.039,NS-JSA,39.302,29.020,14.256,9.047,4.414,Normal,4,4,5,
19,d277d9f6-e009-482f-8dbb-767fdbacc273,992107b3-eb56-4afc-b79d-a1b23129050a,EONIAN -イオニアン-,ELISA connect EFP,93.889,NS-JSA,37.753,29.233,13.854,8.720,4.329,Normal,8,7,9,
