Sequence,Entry ID,Title ID,Title,Artist,Score,Platform,Tone,Stability,Intonation,Long Tone,Technique,Guide Melody,Shakuri,Tremolo,Vibrato,Note
1,56941dc0-cd12-477d-b5fc-2474198b1819,a2ee58b9-722b-45c7-90ea-e07ef50b9a88,うまるん体操,妹S,89.010,NS-JSA,35.898,25.837,13.982,8.719,4.574,Normal,1,7,7,
2,bc37e2b0-60a1-412b-87e6-c0da7b54753d,ccca3ac9-7ef9-4148-8353-04f31f31d7b5,SHINY DAYS,亜咲花,88.768,NS-JSA,35.906,26.262,13.618,8.496,4.486,Normal,4,2,7,
3,9b04659c-6f68-4bf8-b1e3-d0c26066b18d,a47fdb60-81cb-452e-a91c-df11407835db,ここから、ここから,玉木マリ(CV:水瀬いのり)、小淵沢報瀬(CV:花澤香菜)、三宅日向(CV:井口裕香)、白石結月(CV:早見沙織),93.745,NS-JSA,38.697,27.899,14.654,8.088,4.407,Normal,5,2,6,
4,cfc0d519-b7aa-4009-9809-1675d259b481,7caa31da-18b6-483e-8525-4c80af1c293d,The Girls Are Alright!,saya,90.106,NS-JSA,36.866,26.524,13.298,9.271,4.147,Normal,0,1,6,
5,a517bb72-f0e3-423a-85e1-5a3e9fe339fd,44ecdec5-895f-435b-99f0-384c6061fb5f,ハルカトオク,saya,91.587,NS-JSA,37.264,27.500,14.238,8.308,4.277,Normal,7,1,5,
6,cf39a60d-7594-4326-8bd1-f354d94e0f3c,1dbb1a71-953f-4e3e-982e-8c29e4ea0a10,宇宙を見上げて,saya,90.513,NS-JSA,36.125,27.330,14.204,8.336,4.518,Normal,10,2,3,
7,812dbca3-b655-4bcb-b855-b58a345940a0,cb4b86a6-1ba9-4f05-80c0-884ec7a1253f,POPPY PAPPY DAY(TV size),ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),90.217,NS-JSA,36.565,27.340,14.441,7.576,4.295,Normal,0,0,2,
8,f886371f-c8bb-4f68-b5b6-587fbece024d,85c6fe7e-621e-4112-87ec-9e6b52090649,LET'S POP TOGETHER,ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),88.486,NS-JSA,35.555,25.720,13.279,9.536,4.396,Normal,10,0,5,
9,06a70590-5449-400b-996c-d3ca38e9228b,a02c9dbb-044e-4228-97a3-b6fd71d575a6,POPPY PAPPY DAY (Route66 Mix),ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),90.593,NS-JSA,36.658,26.982,14.591,7.579,4.783,Normal,1,2,1,
10,b633566a-56d3-4885-9890-d6ff4fd22a93,cb1ce791-fb2a-4478-8802-ae6e9e51b7d3,オリコうんナンバーワン,おりこうモンキーズ(牧野由依・渡部優衣),90.601,NS-JSA,36.713,23.888,15.000,10.000,5.000,Normal,0,0,1,
11,3637a869-cb49-40cd-b6f2-171e4b346487,90b41824-c69c-4923-b141-23fa409483a2,売れたいモンキーズ,おりこうモンキーズ(牧野由依・渡部優衣),90.614,NS-JSA,36.781,27.493,13.968,8.838,3.534,Normal,1,1,1,
12,4e523a74-677d-4708-a31b-74acd8773adf,09a84ddc-8451-4e54-a8b0-8b51b8c6f5b0,恋して・ポプテピピック,ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),90.414,NS-JSA,36.636,27.556,13.814,7.982,4.426,Normal,3,0,2,
13,64882236-faea-4213-85a1-24bd302da1c4,013792b2-8a06-4155-ab24-e70dde655979,Jewelry,早見沙織,92.190,NS-JSA,37.606,27.673,13.966,8.835,4.110,Normal,3,3,5,
14,617f5edf-17ce-42ee-a793-2528b17c5d30,f9120abe-14e6-436c-b999-2ec8577a8636,CLEAR,坂本真綾,91.987,NS-JSA,37.133,27.731,13.668,8.924,4.531,Normal,0,4,1,
15,70fd51ac-209b-4b83-9dd7-fbbc71cd3b11,e06b97de-c2b0-4b6c-9566-7079aba28306,ふゆびより,佐々木恵梨,97.810,NS-JSA,39.948,30.000,14.212,9.298,4.352,Normal,6,2,5,
16,b5606a56-ccaf-46c5-a9e5-2eea0b1f4281,ed729e78-86aa-4a36-b117-11bd15b7b672,うさぎになったバリスタ,青山ブルーマウンテン(早見沙織),95.132,NS-JSA,38.677,29.082,14.296,8.411,4.666,Normal,1,1,3,
17,c2a80772-b968-4aac-b712-7f28eef9245c,45e6915c-c420-4e20-b292-9a4204c0af1c,君を知ること,イカ娘(金元寿子),94.500,NS-JSA,38.122,29.778,13.694,8.512,4.394,Normal,0,1,6,
18,f3981ad7-54eb-4924-a65d-2bf2a448d1ab,8356f6e3-848a-42de-84c9-4968e7557b93,にめんせい☆ウラオモテライフ!,土間うまる(CV:田中あいみ),87.841,NS-JSA,35.564,25.612,13.600,8.578,4.487,Normal,0,4,5,
