Sequence,Entry ID,Title ID,Title,Artist,Score,Platform,Tone,Stability,Intonation,Long Tone,Technique,Guide Melody,Shakuri,Tremolo,Vibrato,Note
1,b4a57f93-45dc-4c96-8711-7e443141193d,17539aef-6f5a-48c5-b39f-aabc484e5a4c,ラブリスト更新中?,Project DIVA Original Song feat.初音ミク,90.118,NS-JSA2,36.277,26.549,13.938,9.153,4.201,Normal,0,0,3,
2,c57ab302-40af-47d6-93c8-f789fa830a84,2633ea12-d719-4e41-b4ac-c1f47636e52f,恋するレシピ,ミント・ブラマンシュ(沢城みゆき),92.876,NS-JSA2,37.205,28.179,13.552,9.396,4.544,Normal,0,0,2,
3,248add94-7208-43d0-b6af-e6bfc5b5fe21,e52d4a14-0e3c-4fc5-8fa0-42c10f86dce6,おんなのこパズル,ゆの(阿澄佳奈),89.904,NS-JSA2,36.162,26.283,13.658,9.220,4.581,Normal,0,2,2,
4,3215a15c-e719-4795-b28a-2effd8961211,81183ac2-568e-4ff8-9658-a32473d40bf2,ようこそジャパリパークへ《ガイドボーカル入り》,どうぶつビスケッツ×PPP,89.324,NS-JSA2,36.254,25.402,13.686,9.288,4.694,Normal,0,1,2,
5,564518c0-a280-41b2-8ed5-33911a429d73,90b41824-c69c-4923-b141-23fa409483a2,売れたいモンキーズ,おりこうモンキーズ(牧野由依・渡部優衣),86.817,NS-JSA2,35.243,25.049,14.008,8.304,4.213,Normal,2,0,2,
6,291521a9-fd19-4d9f-8267-8dbce1a8bdac,4ce6a715-e9e9-4af3-8ff1-5af430d866ab,気になるアイツ,李小狼(くまいもとこ),89.766,NS-JSA2,36.126,26.955,13.908,8.401,4.376,Normal,0,1,2,
7,1fd7136e-bc01-4286-ac1e-b74cbbdc79e6,f1f8b47b-4fd9-4e28-a105-dd6bd749779b,すたこらドリーム,ゆの(阿澄佳奈)、宮子(水橋かおり)、ヒロ(後藤邑子)、沙英(新谷良子),87.804,NS-JSA2,34.965,26.043,13.244,9.102,4.450,Normal,0,0,7,
8,96aafd97-840f-4c14-ac1d-b4a451d487ad,f89af280-28e0-4912-88fe-324a3a7b07e8,READY!!(M@STER VERSION),765PRO ALLSTARS,87.892,NS-JSA2,35.381,25.452,13.955,8.603,4.501,Normal,0,9,6,
9,4e67cb9d-2b6d-4c1e-9dea-44208eb78269,6010461c-8ab0-4d65-8fb6-af3380b1ff12,I miss you -the origin-,Veil,87.131,NS-JSA2,34.939,25.200,14.356,8.425,4.211,Normal,3,1,2,
10,57fc82b2-37f2-4929-83b0-f936031820f2,87f5d569-cc6d-440d-9e13-3036e3d4588d,太陽曰く燃えよカオス,後ろから這いより隊G(ニャル子×クー子×珠緒),86.877,NS-JSA2,35.719,25.008,13.560,8.220,4.370,Normal,12,9,11,
11,378af0a9-daee-4d3a-8603-84fade191bc6,09a84ddc-8451-4e54-a8b0-8b51b8c6f5b0,恋して・ポプテピピック,ポプ子(CV:牧野由依)、ピピ美(CV:渡部優衣),88.580,NS-JSA2,35.470,26.187,14.057,8.780,4.086,Normal,1,1,1,
12,140a9b28-1351-494c-b8cc-81b69f5d5519,34d06c95-f7f2-45c4-97eb-948798110167,冒険でしょでしょ?,平野綾,86.914,NS-JSA2,35.355,24.646,13.720,8.822,4.371,Normal,8,5,5,
13,ef699378-dff7-4822-bb4f-b530950c6ea3,f9120abe-14e6-436c-b999-2ec8577a8636,CLEAR,坂本真綾,90.454,NS-JSA2,37.377,27.003,13.589,8.523,3.962,Normal,0,5,4,
14,e01dcc2e-d38c-4bd1-848a-d596a88df694,e06b97de-c2b0-4b6c-9566-7079aba28306,ふゆびより,佐々木恵梨,97.305,NS-JSA2,39.796,30.000,14.558,8.714,4.237,Normal,3,1,3,
15,9fb8388d-87fa-4fa3-8b7d-4a6ffdb21d74,2c3cbebb-fd33-4edd-b323-9733b8296e58,Drifting Soul,Jen Bird,90.343,NS-JSA2,36.808,26.621,14.329,8.378,4.207,Normal,0,2,11,
16,a217c4cc-eae1-4607-808b-2b687f1a1ba7,25b86310-11be-4c18-858e-916a620a4be3,One Last You,Jen Bird,93.671,NS-JSA2,37.476,28.323,14.852,8.568,4.452,Normal,9,1,14,
17,4dd0a828-c7ba-4034-a016-fb292d315357,78d0e51f-42e9-44ca-ada7-da4be51a761f,LET'S GO JUMP☆,尾崎由香,90.974,NS-JSA2,36.454,27.296,14.038,8.844,4.342,Normal,0,2,3,
